Date,Team,Opponent,Place,Position,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,L10 GP,L10 MIN,L10 FG%,L10 3P%,L10 FT%,L10 REB,L10 AST,L10 BLK,L10 STL,L10 PF,L10 TO,L10 PTS,VsOpp GP,VsOpp MIN,VsOpp FG%,VsOpp 3P%,VsOpp FT%,VsOpp REB,VsOpp AST,VsOpp BLK,VsOpp STL,VsOpp PF,VsOpp TO,VsOpp PTS,Place GP,Place MIN,Place FG%,Place 3P%,Place FT%,Place REB,Place AST,Place BLK,Place STL,Place PF,Place TO,Place PTS,Points O/U line,PRA O/U line,Actual Points,Actual PRA
3/7/2023,NYK,CHA,Home,PF,Julius Randle,28,66,66,36,8.7,18.5,0.468,2.9,8.2,0.355,5.7,10.3,0.558,0.547,5.2,6.8,0.758,2,8.4,10.4,4.2,0.7,0.3,2.8,3,25.4,21.3,0.591,0.446,0.369,6.2,25.2,15.7,18.8,0.9,0.8,11.7,29.1,5,3,7.9,0.16,4.5,0,4.6,3.9,10,36.5,51.2,42.7,82.6,7.9,3.7,0.2,0.4,2.2,2.6,29.6,2,37.5,40,33.3,77.8,6.5,2,1,1.5,4,1.5,25,34,35.9,44.2,30,76.6,10.3,4.4,0.3,0.7,3,2.5,23.4,27.5,42.5,16,27
3/20/2023,IND,CHA,Road,SF,Aaron Nesmith,23,62,50,24.9,3.5,8.1,0.427,1.6,4.4,0.358,1.9,3.8,0.506,0.523,1.6,1.9,0.853,0.9,3,3.8,1.3,0.8,0.4,1,3.3,10.1,10.5,0.564,0.538,0.23,3.9,13.2,8.6,7,1.5,1.5,9.9,16.8,0.8,1,1.8,0.056,-2.3,-0.7,-3,-0.4,8,25.9,47.9,39,75,4.5,1.4,0.5,0.5,2.4,1.3,12,2,24.5,45.5,0,71.4,4,1,0,2.5,2.5,0.5,7.5,30,22.9,40.2,32.5,78.4,3.3,1.2,0.2,0.7,3.3,0.9,8.8,12.5,18.5,4,8
3/20/2023,IND,CHA,Road,SG,Andrew Nembhard,23,64,52,27.1,3.4,8,0.429,1.2,3.6,0.342,2.2,4.4,0.5,0.506,0.6,0.8,0.796,0.5,2.2,2.6,4,0.9,0.2,1.6,2.4,8.7,9.2,0.522,0.45,0.096,1.9,8.9,5.4,20,1.6,0.6,15.8,15.4,0.1,0.8,0.9,0.025,-2.8,-0.5,-3.3,-0.6,10,27.4,45.7,37.2,68.4,2.2,3.5,0.2,0.7,1.4,0.8,12.5,2,26.5,70.6,71.4,100,1,2,0.5,3.5,4,2,16,33,26.8,41.5,31.9,76.5,2.8,4.2,0.2,0.8,2.6,1.6,9.6,13.5,21.5,2,10
3/20/2023,IND,CHA,Road,C,Myles Turner,26,59,59,29.6,6.5,11.9,0.544,1.6,4.1,0.379,4.9,7.8,0.632,0.61,3.4,4.3,0.785,1.4,6.1,7.6,1.4,0.6,2.3,1.6,3.5,17.9,20.1,0.649,0.346,0.365,5.4,22.9,14.2,7.2,1,6.9,10.6,22,3.2,2.1,5.3,0.146,1.3,0.7,2,1.8,8,27.3,54.8,21.4,76.9,4.8,1.6,2.5,0.8,4.4,1.4,17.5,2,32.5,65.4,40,81.3,9.5,1.5,3.5,1,3,2,24.5,29,28.5,53.2,37.7,75.9,7.4,1.4,2.4,0.5,3.2,1.9,15.8,19.5,29.5,20,33
3/20/2023,CHA,IND,Home,PF,P.J. Washington,24,67,67,32.8,5.7,13,0.44,2,5.7,0.35,3.7,7.3,0.51,0.517,1.7,2.3,0.731,1,3.9,4.9,2.3,0.9,1.1,1.5,2.7,15.2,12.5,0.539,0.439,0.179,3.2,12.9,7.9,10.4,1.3,3,9.6,19.9,0.3,1.9,2.2,0.049,-1.2,-0.3,-1.6,0.2,7,31.9,40.9,35.1,58.8,6.1,1.7,1.3,0.7,2.9,2.3,14.1,2,36,45.5,40,90.9,4.5,3.5,0,1,3.5,1.5,23,30,33,47.4,37.2,72.9,4.8,2.6,1.2,0.8,2.7,1.4,17.3,16.5,25.5,10,15
3/20/2023,CHA,IND,Home,C,Nick Richards,25,57,4,18.1,2.9,4.6,0.623,0,0,,2.9,4.6,0.623,0.623,2,2.7,0.752,2.3,3.6,5.9,0.5,0.2,1.1,0.9,2.3,7.8,18,0.67,0,0.577,13,21.7,17.2,4.3,0.5,5.3,13.8,15.7,2.2,1.1,3.3,0.156,-1.3,-0.3,-1.6,0.1,10,21.5,69.4,0,87.5,6.3,0.9,1.8,0.1,2.4,1.4,7.1,1,19,50,0,100,5,0,0,0,1,0,5,29,18.9,59.2,0,75.3,6.2,0.6,1.2,0.1,2.3,1,7,10.5,20.5,14,32
3/20/2023,CHA,IND,Home,PG,Dennis Smith Jr.,25,50,13,25.7,3.4,8.3,0.415,0.4,2,0.212,3,6.3,0.479,0.441,1.4,2,0.735,0.5,2.5,3,4.7,1.4,0.5,1.5,2.2,8.7,11.7,0.478,0.239,0.237,1.9,10.8,6.2,25.5,2.6,1.7,13.9,17.3,-0.3,1.4,1.1,0.04,-3.5,1.2,-2.3,-0.1,10,27.9,35.8,18.2,69.7,4.1,6.2,0.8,1.3,2.3,1.2,9.5,1,23,40,0,100,1,4,1,1,5,2,7,25,25.7,39,24.5,75.4,3.5,4.6,0.6,1.4,2.3,1.5,8.7,10.5,20.5,2,13
3/20/2023,CHA,IND,Home,SF,Kelly Oubre Jr.,27,46,38,32.7,7.4,17.2,0.428,2.3,7.2,0.319,5.1,10.1,0.505,0.494,3.3,4.3,0.773,1.4,3.9,5.3,1.1,1.3,0.4,1.3,3,20.3,14.8,0.532,0.415,0.25,4.5,12.9,8.6,5.5,2,1,6.4,26.2,0.3,1.4,1.7,0.053,-0.4,-1,-1.3,0.2,9,35.1,45.4,37.5,91.8,5.9,1.1,0.6,0.7,3.3,1.4,23,1,36,38.1,14.3,0,13,2,0,2,4,1,17,23,33,39.7,31.2,78.3,5.5,1.2,0.3,1.1,2.9,1.2,19.8,23.5,30.5,28,31
3/20/2023,CHA,IND,Home,SG,Terry Rozier,28,61,61,35.7,7.9,19.1,0.415,2.7,8.1,0.327,5.3,11,0.481,0.485,2.8,3.5,0.803,0.8,3.3,4.2,5,1.2,0.3,2.1,1.9,21.3,14.7,0.517,0.426,0.183,2.4,10.2,6.2,22.4,1.6,0.6,9.4,26.8,0.2,1.5,1.7,0.037,0.6,-1.3,-0.8,0.7,10,36.1,42.8,32.1,65.5,4.1,6.1,0.3,1.4,2.1,2.5,21.1,2,34.5,37.5,23.1,90,4,7,0,1,2,6,18,32,35.5,41.6,32,79.7,3.9,5.5,0.3,1.1,1.9,2.4,21.1,22.5,32.5,23,33
3/20/2023,CHA,IND,Home,SF,Gordon Hayward,32,46,46,31.5,5.3,11.4,0.469,1,3.2,0.324,4.3,8.2,0.525,0.514,2.4,3,0.8,0.7,3.7,4.3,4,0.9,0.3,2,1.5,14.2,13,0.556,0.282,0.267,2.3,12.6,7.3,18.3,1.3,0.7,13.6,19.7,0.5,1,1.5,0.051,-1.5,-0.4,-1.9,0,10,32.6,46.4,31.3,73.9,4.1,5.2,0.4,0.7,1.5,2.5,13.1,,,,,,,,,,,,,22,31.2,49,32.8,79.5,3.1,4.3,0.2,1,1.6,2,14.5,15.5,22.5,22,30
3/20/2023,PHI,CHI,Home,SG,Tyrese Maxey,22,51,32,32.9,7.2,15.2,0.474,2.5,6,0.42,4.7,9.2,0.509,0.556,3.1,3.7,0.84,0.4,2.3,2.7,3.5,0.8,0.1,1.3,2.2,20,16.7,0.594,0.394,0.241,1.6,8.1,4.9,16.8,1.2,0.3,7.3,24.6,2.9,1.3,4.2,0.121,1.3,-1.5,-0.2,0.8,10,34.4,57.2,54.7,100,2.6,3.1,0.1,0.7,2.2,1,22.1,2,33,44.8,53.8,77.8,4,4.5,0,1,2.5,1.5,20,26,32.8,44.2,38.3,78.8,2.4,3.9,0.1,0.9,2.4,1.4,18.2,18.5,23.5,22,33
3/20/2023,PHI,CHI,Home,C,Joel Embiid,28,57,57,34.8,11.2,20.4,0.546,1.1,3,0.355,10.1,17.4,0.58,0.573,10.1,11.8,0.855,1.8,8.4,10.2,4.2,1.1,1.7,3.4,3.2,33.5,31.6,0.654,0.148,0.579,6.2,27.9,17.2,22.8,1.5,4.6,11.8,37.2,7.4,3.5,10.9,0.264,6.8,2.3,9.1,5.6,9,33.7,62.7,45.8,82.9,8.8,4.6,2.3,0.9,3,2.9,36.1,1,32,60,50,66.7,7,4,0,1,4,5,25,31,35.4,53.5,31.5,87.8,10.7,4.4,1.9,1.2,3,3.5,34,33.5,48.5,37,54
3/20/2023,PHI,CHI,Home,PF,Tobias Harris,30,65,65,32.9,5.8,11.7,0.497,1.7,4.5,0.387,4.1,7.2,0.566,0.572,1.5,1.7,0.872,0.9,4.8,5.8,2.5,1,0.6,1.2,2,14.8,15,0.597,0.384,0.143,3.4,17.1,10.4,11.2,1.5,1.6,8.8,18.5,2.6,2.6,5.2,0.116,0.6,0.1,0.7,1.5,9,28,49.4,44.8,94.7,5.6,2.1,0.8,0.9,2,0.8,12.1,2,34.5,50,45.5,100,8,2,1.5,1,1.5,0.5,17.5,33,33.7,50.9,40.9,88.5,6,2.3,0.5,0.7,2,1.3,15.7,11.5,18.5,14,24
3/20/2023,PHI,CHI,Home,SG,James Harden,33,52,52,36.8,6.5,14.7,0.446,2.9,7.3,0.39,3.7,7.3,0.503,0.544,5.8,6.6,0.867,0.7,5.6,6.3,10.8,1.2,0.5,3.3,1.9,21.7,22.7,0.617,0.501,0.453,2.3,17.8,10.2,44.3,1.6,1.3,16,25.4,5.9,2.4,8.2,0.207,5.7,0.4,6.1,3.9,8,37.1,42.6,37.7,87.9,7.1,11.5,0.1,1,1.5,2.9,22.3,2,35,20,21.4,89.5,6.5,11,0,1.5,0,2,16,28,37.3,44.9,39.9,83,6.3,11,0.5,1.3,2,3.4,21.8,21.5,38.5,5,24
3/20/2023,CHI,PHI,Road,SG,Zach LaVine,27,66,66,36.2,8.7,18.1,0.482,2.8,7.3,0.385,5.9,10.8,0.547,0.559,4.8,5.6,0.851,0.6,4.2,4.7,4.1,0.9,0.2,2.5,2.2,25,19,0.608,0.402,0.309,1.8,12.8,7.4,17.7,1.2,0.6,11,28.1,3.7,2.4,6,0.121,2.7,-0.8,1.8,2.3,10,38.1,54.3,45.6,91.8,3.8,4.2,0.4,0.6,1.5,2.2,30.1,2,36,57.9,59.1,100,2,4.5,0.5,1,2.5,2.5,30.5,30,37.6,50.1,37.9,83.1,4.8,4,0.2,1,2.3,2.5,26.9,25.5,34.5,26,35
3/20/2023,CHI,PHI,Road,C,Nikola Vučević,32,70,70,34.1,7.3,14.3,0.51,1.6,4.5,0.349,5.7,9.7,0.584,0.565,1.6,1.9,0.822,2,9.3,11.3,3.3,0.7,0.8,1.7,2.3,17.7,18.8,0.586,0.318,0.135,6.9,30.1,18.8,14.7,1,2.3,10.3,21.8,3.2,3.7,6.8,0.138,1.8,0.6,2.4,2.7,10,35.4,47.4,30.2,84.2,10.7,3.2,0.6,0.8,2.7,2,17.3,2,36.5,57.1,70,100,18.5,6.5,1,0.5,2.5,2.5,21,34,34.6,50.8,36.2,82.5,11,3.1,0.6,0.7,2,1.7,18.2,16.5,29.5,21,35
3/20/2023,CHI,PHI,Road,SF,DeMar DeRozan,33,64,64,36.6,9.2,17.9,0.513,0.6,1.8,0.348,8.6,16.1,0.53,0.53,6.5,7.5,0.87,0.5,4.2,4.7,5.1,1.1,0.5,2.2,2.7,25.4,21.2,0.601,0.098,0.417,1.5,12.7,7.2,22.4,1.4,1.3,9.2,28.1,5.3,2.6,7.8,0.16,2,0.2,2.2,2.4,10,39,54.9,50,81.3,4.9,5.4,0.3,1.7,2.4,1.8,26.7,2,35.5,44,25,86.7,4,5,0.5,0.5,1,3,18,31,36.9,50.8,35.2,84.8,4.8,5.4,0.5,1.1,2.7,1.9,26,23.5,32.5,25,35
3/20/2023,MIN,NYK,Road,SF,Jaden McDaniels,22,69,69,30.9,4.7,9,0.519,1.3,3.4,0.392,3.3,5.5,0.597,0.594,1.3,1.8,0.742,1.2,2.7,3.9,2,0.9,1,1.4,3.5,12,12.2,0.614,0.383,0.2,4.5,9.6,7.1,8.7,1.4,2.8,12.5,15.4,2,2.1,4,0.091,-1.5,0.5,-1,0.5,10,33.2,53.2,43.5,78.3,4.1,1.7,1,0.8,3.3,1.1,15.4,1,17,50,0,0,2,1,0,0,6,2,6,34,30.9,51.9,38.7,70.5,3.6,1.8,1,1.2,3.5,1.4,12.1,13.5,19.5,18,22
3/20/2023,MIN,NYK,Road,PF,Kyle Anderson,29,59,43,27.6,3.5,6.9,0.506,0.6,1.4,0.417,2.9,5.5,0.529,0.549,1.6,2.2,0.748,0.9,4.4,5.2,4.6,1.1,0.9,1.4,2.2,9.2,14.8,0.585,0.206,0.312,3.6,17.3,10.6,22,1.9,2.9,15.5,14.4,2.1,2.2,4.3,0.126,0.1,2.2,2.3,1.8,10,35,51.5,37.5,70,7.5,7.1,1.1,0.9,2.4,1.5,12.4,1,25,66.7,100,0,2,2,1,2,1,0,9,28,27.9,50,37.1,74.3,5.6,4.9,0.8,1.3,2.3,1.6,9.4,12.5,25.5,10,24
3/20/2023,MIN,NYK,Road,C,Rudy Gobert,30,60,60,30.5,5.3,8,0.666,0,0.1,0,5.3,7.9,0.67,0.666,3.2,4.9,0.651,3.3,8.3,11.5,1.1,0.8,1.4,1.8,3,13.8,19.4,0.682,0.006,0.616,12.1,29.8,21.1,4.8,1.3,4.1,14.7,16.7,3.8,3,6.8,0.178,0.2,0.6,0.8,1.3,9,30.8,61.3,0,56.9,11.3,2,1.9,1,3.4,1.8,16.3,,,,,,,,,,,,,30,31.3,65.6,0,68.8,11.8,1.3,1.4,0.6,3.2,1.7,14.6,14.5,26.5,16,26
3/20/2023,MIN,NYK,Road,PG,Mike Conley,35,14,14,31.5,4.2,9.5,0.444,2.3,5.7,0.4,1.9,3.8,0.509,0.564,1.7,1.9,0.889,0.7,2.4,3.1,4.9,1.3,0.1,1.2,1.4,12.4,14.5,0.6,0.602,0.203,2.6,8.5,5.6,20.5,1.9,0.4,10.5,15.7,0.8,0.4,1.2,0.129,0.6,0.3,0.9,0.3,10,31.9,46.5,43.3,90.9,3.6,4.7,0.2,1.3,1.3,1.1,13.8,1,34,30,16.7,100,4,7,0,4,5,1,10,31,29.9,42.3,37.9,82.6,2.8,7.1,0.2,1.1,1.8,1.5,10.8,12.5,21.5,24,39
3/20/2023,NYK,MIN,Home,SG,Quentin Grimes,22,61,56,29.1,3.5,7.7,0.447,1.9,5.2,0.358,1.6,2.6,0.628,0.567,1,1.3,0.79,0.7,2.4,3.1,1.9,0.6,0.4,1,2.5,9.8,10,0.59,0.669,0.172,2.5,9,5.8,8.7,1,1.4,10.9,13.8,1.8,1.4,3.2,0.086,-1.3,0.3,-0.9,0.5,10,25.5,46.3,39.2,72.7,1.8,1.7,0.6,0.3,2.2,1,9,,,,,,,,,,,,,31,29.5,46,37.6,78.9,3.1,2,0.4,0.6,2.3,0.9,9.9,7.5,11.5,3,7
3/20/2023,NYK,MIN,Home,SF,RJ Barrett,22,65,65,34.1,7.1,16.3,0.435,1.7,5.4,0.314,5.4,10.9,0.494,0.487,4,5.3,0.746,0.8,4.3,5.1,2.7,0.4,0.2,2.2,2.5,19.9,13.3,0.532,0.33,0.327,2.7,13.7,8.2,12.3,0.6,0.6,10.5,26.2,0.7,1.7,2.4,0.053,-1,-1.7,-2.7,-0.4,10,33.2,45.4,22,71.7,5.1,1.9,0.4,0.3,1.9,1.8,20.7,1,37,38.9,42.9,83.3,5,5,0,2,0,1,22,32,34.9,44.1,31.8,79.9,5.6,3.1,0.2,0.4,2.9,2.6,20.7,19.5,26.5,13,18
3/20/2023,NYK,MIN,Home,PG,Immanuel Quickley,23,71,15,28.4,4.8,10.8,0.444,1.9,5.3,0.358,2.9,5.5,0.527,0.532,2.2,2.6,0.819,0.7,3.4,4.1,3.2,0.9,0.2,1.1,2,13.6,15.2,0.571,0.493,0.246,2.8,13,7.9,16.4,1.5,0.6,8.6,19.7,3.4,2,5.4,0.129,0.8,0.5,1.4,1.7,10,32.6,45.8,37.7,81.1,4.6,3.6,0.2,1.1,1.8,1.2,19.1,1,17,50,50,100,4,1,0,2,2,1,9,36,27.1,46.4,37.4,81.8,4.4,2.9,0.2,0.6,2,1.2,13.4,13.5,19.5,19,23
3/20/2023,NYK,MIN,Home,C,Mitchell Robinson,24,50,49,27.3,3.3,4.8,0.689,0,0,,3.3,4.8,0.689,0.689,1,2,0.49,4.3,4.7,9.1,0.9,0.9,1.6,0.6,2.8,7.5,18.5,0.668,0,0.42,17.3,18.9,18.1,4.3,1.7,5.5,9.6,9.8,3.5,2.2,5.7,0.201,1,1.5,2.5,1.5,10,28.5,69.2,0,42.9,9,0.6,1,1.1,2.1,1,8.1,,,,,,,,,,,,,26,27.8,82.3,0,49.2,9,1,1.7,0.9,2.6,0.7,9,7.5,17.5,0,9
3/20/2023,NYK,MIN,Home,PG,Jalen Brunson,26,63,63,34.9,8.5,17.4,0.486,1.9,4.7,0.414,6.5,12.7,0.513,0.542,4.9,5.9,0.835,0.6,3,3.6,6.1,0.9,0.2,2,2.2,23.8,21.3,0.594,0.269,0.336,1.8,9.2,5.5,28.8,1.2,0.6,9,27.1,6.5,1.8,8.3,0.181,4.4,-0.4,4,3.3,5,32.4,56.6,48.1,80.6,3,4.8,0,0.6,1.2,1.4,24.8,1,34,64.3,40,100,5,8,0,0,3,3,23,34,35.3,48.5,42.1,82,3.5,6,0.2,0.7,2.2,1.9,24.8,26.5,33.5,23,35
3/20/2023,NYK,MIN,Home,SG,Josh Hart,27,15,0,30.3,3.9,6.5,0.598,1.3,2.4,0.556,2.5,4.1,0.623,0.701,2.1,2.7,0.78,1.9,5.2,7.1,3.9,1.3,0.3,1.6,2.7,11.2,18.2,0.73,0.371,0.423,6.9,18.6,12.8,17.9,2.2,1,17.3,13.1,1.3,0.6,1.9,0.202,2.2,2.7,4.8,0.8,10,32.4,58.9,50,80.8,8,4.5,0.2,1.5,2.8,1.8,9.7,3,31.3,36.8,62.5,50,5.7,3.3,0.7,1.3,2.3,1.7,6.7,32,30.9,53.3,40.8,77.6,7.4,3.6,0.3,1.4,2.7,1.2,9.9,10.5,20.5,10,19
3/20/2023,NYK,MIN,Home,PF,Julius Randle,28,72,72,35.9,8.5,18.7,0.457,2.8,8.3,0.341,5.7,10.3,0.55,0.533,5.3,7,0.757,1.9,8.3,10.3,4.1,0.7,0.3,2.8,3,25.2,20.5,0.579,0.445,0.374,5.9,25.2,15.5,18.7,0.9,0.7,11.5,29.4,4.8,3.2,8,0.148,4,0,3.9,3.8,10,36.5,42,32,74,8.4,4.3,0.1,0.5,3.3,3.1,25.3,1,33,56.3,61.5,83.3,8,3,0,0,5,5,31,36,35.9,43.7,29.5,77.1,10.1,4.3,0.3,0.7,3,2.5,23.1,25.5,39.5,57,62
3/20/2023,HOU,GSW,Home,PF,Jabari Smith Jr.,19,68,68,30.6,4.4,11,0.401,1.6,5.1,0.307,2.8,5.8,0.484,0.473,2,2.6,0.78,1.4,5.7,7.1,1.2,0.5,0.9,1.4,2.9,12.4,10.7,0.512,0.467,0.238,5.1,20.4,12.7,5.8,0.8,3,10.3,18.3,0.1,1.3,1.3,0.031,-2.6,-1.2,-3.8,-1,10,32.9,50,40.9,74.2,7.1,1.3,0.6,0.6,2.6,1.1,15.3,3,29.7,40.5,23.5,87.5,7,0.7,0,0,2.3,2,13.7,36,30.7,40.4,30.4,78.7,6.9,1.2,1,0.4,2.9,1.4,12.1,14.5,23.5,17,30
3/20/2023,HOU,GSW,Home,SF,Kenyon Martin Jr.,22,71,38,27.4,4.9,8.6,0.567,0.8,2.7,0.316,4,5.9,0.682,0.617,1.8,2.6,0.672,1.5,4.1,5.6,1.5,0.5,0.4,1.2,1.8,12.3,15.4,0.634,0.313,0.306,6.1,16.4,11.3,8.5,0.9,1.3,10.9,16.5,3.3,0.8,4.1,0.101,0.5,-1.1,-0.6,0.7,10,32.1,61.2,32.1,73.3,5.7,1.2,0,0.6,1.8,1.4,15.1,3,29,55.2,12.5,87.5,6.3,1.3,0.7,0.7,1,0,15.7,37,27.2,58.6,35.6,65.3,5.6,1.6,0.2,0.6,1.8,1.1,11.8,15.5,23.5,13,17
3/20/2023,HOU,GSW,Home,PG,Kevin Porter Jr.,22,49,49,34,6.5,14.9,0.438,2.2,6.3,0.35,4.3,8.6,0.502,0.512,3.5,4.5,0.774,1.3,4.1,5.5,5.8,1.3,0.3,3.3,2.7,18.7,15.7,0.555,0.424,0.303,4.3,13.4,8.9,26.6,1.8,0.9,16.4,24.6,1.1,0.9,2,0.058,1.1,-0.8,0.2,0.9,9,34,43.9,36.4,81.1,5.7,6.7,0,1.1,2.3,2.1,16.7,2,33.5,45.7,30,92.3,4,5,0.5,2,3.5,3,25,27,35,44.6,33.5,75.6,5.8,5.6,0.3,1.5,2.5,3.4,19.7,20.5,32.5,17,27
3/20/2023,GSW,HOU,Road,SG,Donte DiVincenzo,26,62,27,26.7,3.2,7.6,0.428,2.1,5.3,0.403,1.1,2.3,0.486,0.569,0.7,0.9,0.836,1,3.4,4.4,3.5,1.3,0.2,1.5,1.9,9.4,12.5,0.588,0.702,0.117,4.4,13.7,9.1,16.9,2.3,0.5,15.4,14.8,1.6,1.8,3.4,0.099,-0.6,1.1,0.5,1,10,31.4,35.3,31.1,90.9,5.7,4.2,0.4,1,2.6,1.3,8.9,3,23.7,36.8,29.4,0,3,3.3,0.3,1,1.7,1.7,6.3,28,26.9,39.6,36.8,87.2,4.6,3.6,0.2,1.4,1.9,1.4,9.8,10.5,19.5,5,10
3/20/2023,GSW,HOU,Road,PF,Draymond Green,32,63,63,31.4,3.3,6.4,0.524,0.6,1.7,0.327,2.8,4.7,0.597,0.568,1.1,1.6,0.704,0.9,6.5,7.3,6.7,1,0.8,2.6,3.1,8.4,12.3,0.591,0.273,0.243,3.1,22.3,12.8,27.5,1.4,2.1,26.9,12.9,1.6,2.5,4.1,0.099,-1.6,2.4,0.8,1.4,9,30.9,53.7,27.3,71.4,6.9,6,0.4,0.8,3.1,2.8,9.4,2,32,30,16.7,0,6,7,0.5,0.5,4,3,3.5,29,31.1,56.7,33.3,70.6,6.6,6.7,0.4,1.1,3.2,2.9,9.3,9.5,23.5,8,22
3/20/2023,GSW,HOU,Road,SG,Klay Thompson,32,60,60,32.9,7.9,18.2,0.435,4.3,10.5,0.406,3.7,7.7,0.473,0.552,1.8,2,0.877,0.6,3.5,4.1,2.5,0.7,0.4,1.8,1.9,21.9,14.8,0.573,0.576,0.112,2.2,11.6,6.9,11.5,1,1.1,8.6,26.7,1,1.5,2.4,0.059,1.5,-1.9,-0.4,0.8,10,33.4,47.6,39.4,75,4.8,2.4,0.8,1,1.4,1.9,20.9,2,35.5,61.9,73.3,90,5.5,2,0,1,0.5,2,41.5,28,32.1,41.5,39.1,93.8,3.9,2.3,0.5,0.9,1.8,1.9,18.6,21.5,28.5,29,37
3/20/2023,GSW,HOU,Road,PG,Stephen Curry,34,46,46,34.7,10,20.1,0.499,5,11.4,0.435,5,8.6,0.584,0.624,4.8,5.2,0.913,0.7,5.5,6.2,6.2,0.9,0.3,3.3,2.2,29.8,24.6,0.666,0.57,0.261,2.2,17.2,9.8,30,1.3,0.9,12.9,31.1,4.8,1.5,6.4,0.191,7.8,0.1,7.9,4,8,35.6,51.7,47.3,85.7,5.5,5.3,0.1,0.8,2.4,3.9,31.5,2,36,51.2,48.4,75,4.5,12.5,1.5,2,1.5,2.5,31.5,25,34.9,49.5,42.3,91.7,6.8,6.2,0.4,0.8,2.2,3.5,30.6,28.5,40.5,30,42
3/20/2023,SAC,UTA,Road,SF,Keegan Murray,22,68,66,29.6,4.2,9.5,0.443,2.4,6,0.406,1.8,3.4,0.509,0.572,0.9,1.1,0.776,1.1,3.5,4.6,1.1,0.8,0.5,0.8,1.9,11.7,11.8,0.588,0.636,0.118,4.2,13.4,8.9,5.1,1.3,1.6,7.5,15.6,1.8,1.5,3.3,0.078,0.1,-0.9,-0.8,0.6,10,28.5,41.5,36.1,63.6,4.8,1.4,0.4,0.9,2.3,0.6,9.7,2,32.5,52.9,50,50,5,1.5,0.5,1,2,0.5,11.5,35,29.6,40,36.1,73.5,5.1,1.1,0.5,0.9,2,0.7,10.6,11.5,18.5,22,29
3/20/2023,SAC,UTA,Road,C,Domantas Sabonis,26,68,68,34.7,7.3,11.9,0.612,0.4,1.1,0.355,6.9,10.8,0.639,0.629,4.3,5.6,0.768,3.2,9.3,12.5,7.2,0.8,0.5,2.9,3.6,19.2,23.6,0.671,0.094,0.47,10.7,30.4,20.7,29.8,1.1,1.3,17,21.4,8.4,2.7,11,0.225,4.1,1.9,5.9,4.8,10,35.9,61.6,42.9,77,13.3,8.6,1,0.6,3.4,2.8,22,2,38,80,66.7,87.5,12.5,8,0,0,4,4.5,24.5,34,34.8,62,22.9,75.1,12.8,6.2,0.6,0.8,3.7,2.6,19.7,20.5,41.5,11,32
3/20/2023,SAC,UTA,Road,PF,Harrison Barnes,30,70,70,32.9,4.5,9.6,0.471,1.6,4.4,0.371,2.9,5.2,0.556,0.556,4.2,5,0.849,1,3.7,4.7,1.6,0.7,0.1,1.1,1.3,15,13.9,0.632,0.459,0.519,3.4,12.7,8.1,6.3,1,0.4,8.5,16.9,4.2,1.3,5.5,0.114,0.4,-1.4,-1,0.6,10,34.2,48.5,37.8,91.2,4.8,1.3,0.2,0.2,1.3,1,16.5,2,34.5,43.5,36.4,83.3,5.5,1.5,0,2,1.5,1.5,14.5,35,33,44.3,35.8,86.8,5,1.5,0.2,0.6,1.3,1.4,14.3,15.5,21.5,16,24
3/20/2023,UTA,SAC,Home,C,Walker Kessler,21,66,32,22.6,3.8,5.2,0.721,0,0,0.5,3.7,5.2,0.722,0.722,1.1,2.1,0.537,3.1,5.2,8.4,0.8,0.4,2.3,0.8,2.3,8.6,21.2,0.706,0.006,0.395,15.2,24.9,20.1,5.2,0.8,8.4,11.6,12.8,4,2.2,6.2,0.199,1.2,1.4,2.7,1.7,9,31.2,76.3,50,50,12.8,1.3,3.7,0.1,2.6,0.8,11.3,2,20.5,87.5,0,75,7.5,0.5,0.5,1,2.5,1,8.5,32,24.5,69.7,100,57.7,9.5,0.8,2.7,0.6,2.6,0.8,9.2,12.5,25.5,10,20
3/20/2023,UTA,SAC,Home,SG,Ochai Agbaji,22,47,10,18,2.2,4.9,0.45,1.1,3.1,0.367,1.1,1.8,0.595,0.567,0.5,0.7,0.727,0.7,1.1,1.8,0.7,0.3,0.1,0.5,1.6,6.1,8.8,0.582,0.636,0.143,4.2,6.8,5.5,5.4,0.7,0.7,8.2,13.2,0.8,0.3,1.1,0.06,-1.8,-1.3,-3.1,-0.2,10,28.7,39.6,33.3,82.4,2.3,1.6,0.3,0.7,2.1,1.1,11.7,1,7,0,0,0,0,0,0,0,0,1,0,26,15.4,42.3,37.1,73.3,2,0.7,0.2,0.2,1.4,0.4,4.5,12.5,17.5,27,35
