Date,Team,Opponent,Place,Position,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,L10 GP,L10 MIN,L10 FG%,L10 3P%,L10 FT%,L10 REB,L10 AST,L10 BLK,L10 STL,L10 PF,L10 TO,L10 PTS,VsOpp GP,VsOpp MIN,VsOpp FG%,VsOpp 3P%,VsOpp FT%,VsOpp REB,VsOpp AST,VsOpp BLK,VsOpp STL,VsOpp PF,VsOpp TO,VsOpp PTS,Place GP,Place MIN,Place FG%,Place 3P%,Place FT%,Place REB,Place AST,Place BLK,Place STL,Place PF,Place TO,Place PTS,Points O/U line,PRA O/U line,Actual Points,Actual PRA,Points Result,PRA Result
3/6/2023,SAC,NOP,Home,C,Domantas Sabonis,26,61,61,34.5,7.2,11.6,61.5,0.4,1.1,35.7,6.8,10.5,64.4,63.3,4.2,5.5,76.6,3,9.4,12.4,6.9,0.8,0.5,2.9,3.7,18.9,23.2,67.4,0.099,0.47,10.2,30.9,20.7,28.8,1.2,1.1,17.3,21.1,7.3,2.3,9.5,0.218,3.8,1.7,5.5,4,10,34.8,63.7,25,85.5,12.8,6.4,0.3,1.1,4,2.9,20.7,1,27,50,100,100,11,3,0,0,2,2,12,31,34.5,61.3,44.7,79.1,12.1,7.7,0.4,0.9,3.5,3.3,18.4,21.5,42.5,19,41,Under,Under
3/6/2023,SAC,NOP,Home,PF,Trey Lyles,27,57,0,16.3,2.6,5.3,48.2,1.2,3.1,37.7,1.4,2.2,62.5,59.1,1.4,1.7,79.4,1,2.9,3.8,0.9,0.4,0.5,0.8,1.2,7.6,15.5,62.9,0.578,0.32,6.9,20,13.5,7.1,1,2.5,11.7,18.1,1.4,0.8,2.3,0.117,0.8,-1,-0.2,0.4,10,18.5,51.9,40,73.9,4.9,1,0.4,0.3,1.5,0.8,8.5,1,15,50,66.7,100,2,2,0,0,2,2,12,27,17.4,50.9,42,74.5,4.5,1,0.6,0.4,1.1,0.7,9.2,9.5,15.5,14,23,Over,Over
3/6/2023,SAC,NOP,Home,PF,Harrison Barnes,30,63,63,32.9,4.6,9.7,47.5,1.7,4.4,37.8,3,5.3,55.5,56,4.2,5,84.4,1,3.7,4.7,1.6,0.7,0.1,1.1,1.3,15.1,14.1,63.4,0.454,0.512,3.6,12.9,8.3,6.5,1.1,0.4,8.7,17.1,3.8,1.1,5,0.115,0.5,-1.5,-0.9,0.6,10,34.6,46.2,35,95.5,4.7,1.3,0.2,0.4,1.4,0.7,15.2,1,23,33.3,0,83.3,2,1,1,0,3,2,7,32,32.7,50.2,39.7,82.9,4.4,1.7,0.1,0.8,1.4,0.8,16,16.5,22.5,14,20,Under,Under
3/7/2023,MIN,PHI,Home,SG,Anthony Edwards,21,66,66,36.3,8.9,19.4,45.8,2.7,7.3,36.6,6.2,12.1,51.4,52.7,4.1,5.3,77.3,0.6,5.3,5.8,4.5,1.7,0.7,3.4,2.5,24.6,17.3,56.5,0.375,0.276,1.9,15.8,9,19.4,2.2,1.7,13.6,29.6,0.3,3,3.3,0.067,0.8,0,0.7,1.6,10,35.3,44.1,36.9,82.9,4.8,4.5,1.2,1.6,2.6,3.6,23.8,1,36,33.3,20,100,5,5,1,1,2,5,25,34,36.7,45.6,33.8,80.7,6,4.9,0.6,1.9,2.4,3.6,25.6,25.5,35.5,32,40,Over,Over
3/7/2023,MIN,PHI,Home,PF,Jaden McDaniels,22,63,63,30.7,4.6,8.8,52.2,1.3,3.3,38.9,3.3,5.5,60.2,59.5,1.2,1.6,73.8,1.3,2.7,3.9,2,1,1,1.4,3.4,11.6,12.1,61.4,0.377,0.187,4.7,9.4,7.1,8.9,1.5,2.8,13.2,15.2,1.7,1.9,3.6,0.09,-1.5,0.5,-1,0.5,10,29.7,55.4,42.9,64.3,4.3,1.9,0.7,0.9,3,1.5,12.9,1,32,66.7,50,100,1,1,1,3,3,2,11,32,30.8,52.7,41.9,81.5,4.3,2.3,1,0.7,3.3,1.4,12,11.5,17.5,3,7,Under,Under
3/7/2023,MIN,PHI,Home,PF,Kyle Anderson,29,53,37,26.6,3.3,6.4,51.2,0.6,1.4,44,2.7,5,53.2,56,1.6,2.2,75.7,0.8,4.2,4.9,4.2,1.2,0.9,1.4,2.1,8.8,14.8,59.9,0.221,0.338,3.3,17.2,10.4,20.6,2.1,2.9,16.1,14.1,1.8,1.9,3.8,0.129,0,2.3,2.4,1.6,8,28.5,55.9,46.2,76.2,6.4,5.3,0.9,1.1,1.4,1.5,12.3,1,22,40,0,66.7,5,3,0,1,1,0,6,28,26.7,51.1,46.7,75.9,4.7,4,1,1,2.1,1.3,8.6,10.5,20.5,7,14,Under,Under
3/7/2023,MIN,PHI,Home,C,Rudy Gobert,30,54,54,30.4,5.2,7.7,67.5,0,0.1,0,5.2,7.7,68,67.5,3.1,4.8,66.1,3.2,8.4,11.6,0.9,0.8,1.4,1.7,3,13.6,19.2,69.1,0.007,0.615,12,30.2,21.3,4.1,1.2,4,15,16.2,3.4,2.7,6.1,0.179,0.1,0.5,0.6,1.1,8,28.9,64.8,0,62.9,11.6,0.9,1.9,0.3,3.1,1.6,14.3,1,28,57.1,0,0,13,1,0,1,5,0,8,27,29.5,67.5,0,63.7,11.4,0.7,1.6,0.9,2.9,1.8,12.8,13.5,25.5,6,17,Under,Under
3/7/2023,PHI,MIN,Road,C,Joel Embiid,28,51,51,35.2,11,20.5,53.5,1.1,3.1,34.6,9.9,17.5,56.9,56.1,10.2,11.9,85.6,1.8,8.4,10.2,4.1,1.1,1.5,3.5,3.3,33.2,30.4,64.5,0.149,0.578,6.1,27.9,17.1,22.3,1.6,4.1,11.9,37.1,6.1,3,9.1,0.243,6.3,1.9,8.2,4.6,9,36.6,53.1,28.6,87,10.6,4.2,1.3,1.1,3.6,3,32.4,1,36,40,50,90,9,6,0,3,3,6,32,22,34.7,54.2,36.8,81.5,9.2,3.8,1.2,1.1,3.5,3.5,32.4,31.5,46.5,39,50,Over,Over
3/7/2023,UTA,DAL,Road,PF,Lauri Markkanen,25,58,58,34.3,8.5,16.7,51,3,7.4,40.5,5.5,9.2,59.5,60,5.2,5.9,87.5,1.9,6.7,8.6,1.8,0.6,0.6,1.9,2.1,25.2,22.4,65.4,0.445,0.355,6.1,21.1,13.6,8.5,0.8,1.5,9.2,25.9,5.9,1.7,7.6,0.183,4.9,-1,3.9,2.9,8,33.8,47.2,30.8,87.7,8,2.5,0.5,0.3,1.9,2.9,27.5,3,35.3,55.3,26.3,71.4,6.3,0,0.7,1,3.7,1.7,20.7,28,34.1,50.2,36.9,85.3,8.4,1.8,0.6,0.5,1.8,1.9,24.9,25.5,36.5,33,41,Over,Over
3/7/2023,UTA,DAL,Road,C,Kelly Olynyk,31,53,53,28.2,3.9,8,49.4,1.4,3.5,40.3,2.5,4.5,56.5,58.3,2.8,3.3,83.6,1.2,4.3,5.5,3.2,0.9,0.6,2.3,3.6,12.1,14,64,0.44,0.418,4.9,16.4,10.7,15.7,1.6,1.8,19.3,17.4,1.9,1.4,3.3,0.107,-0.6,0.7,0.1,0.8,10,29.2,51.8,43.2,83.7,7.8,3.2,0.6,0.6,2.4,2.5,14.5,3,22,47.1,16.7,100,4,3,0,0.3,3.7,1,6.7,27,29.2,54.7,46.9,88.6,5.7,3.3,0.7,0.8,3.7,2,13.3,12.5,21.5,12,22,Under,Over
3/7/2023,UTA,DAL,Road,SG,Talen Horton-Tucker,22,51,6,17.5,2.9,7.2,40.7,0.7,2.7,27.5,2.2,4.5,48.5,45.8,1.3,1.8,74.7,0.4,2.3,2.7,3,0.6,0.5,1.6,1.6,8,11.9,49.6,0.374,0.247,2.7,13.9,8.3,24.3,1.7,2.4,16.5,22.9,-0.4,0.8,0.4,0.02,-2.1,0.1,-2,0,10,26.4,41.5,34.4,77.4,4.2,5.6,1.3,0.4,2.2,3.3,12.3,1,14,100,0,0,0,0,0,0,0,0,2,28,18,41.5,27.7,75,2.8,3.1,0.6,0.5,1.6,1.4,8.4,12.5,20.5,21,31,Over,Over
3/7/2023,DAL,UTA,Home,PG,Luka Dončić,23,55,55,36.5,11.2,22.2,50.4,2.8,7.9,35,8.4,14.2,59,56.7,8.2,11.1,73.7,0.9,7.8,8.7,8.1,1.5,0.5,3.7,2.7,33.4,30,61.6,0.358,0.502,2.7,25.9,14.1,43.6,2,1.2,11.9,38.2,6.9,2.4,9.3,0.224,8.1,1.7,9.8,5.9,8,36.5,50.6,33.3,78.9,7.8,7.1,0.4,1.1,2,3.9,33.3,1,35,60,33.3,70,5,11,0,2,3,5,33,33,36.2,51.9,35.6,75.5,9.2,7.8,0.5,1.3,2.9,3.7,35,33.5,49.5,29,45,Under,Under
3/7/2023,DAL,UTA,Home,SF,Reggie Bullock,31,63,40,30.7,2.4,6,40.2,1.9,5.1,37.9,0.5,0.9,52.5,56.2,0.4,0.6,68.6,0.5,3,3.5,1.4,0.8,0.2,0.5,2.3,7.2,7.6,57,0.845,0.092,1.8,11.8,6.7,6,1.3,0.6,7,10,1.1,1.2,2.3,0.057,-2.3,-0.2,-2.4,-0.2,10,35.4,43.2,43.1,100,3.6,1.9,0.1,0.8,2.6,0.7,10.5,3,32,52,45,0,3,2,0.3,1.3,3,0.7,11.7,33,29.4,39.8,37.7,56.3,3.2,1.2,0.2,0.7,2.3,0.5,6.6,8.5,13.5,0,3,Under,Under
3/7/2023,GSW,OKC,Road,PG,Jordan Poole,23,65,41,30.8,6.9,16.2,42.8,2.6,8,32.8,4.3,8.2,52.7,50.9,4.3,5,86.6,0.4,2.4,2.8,4.6,0.8,0.2,3.2,2.7,20.8,14.2,56.6,0.496,0.306,1.6,8.5,5.1,22.7,1.3,0.7,15,29.5,0.5,1.6,2.1,0.05,-0.4,-1.9,-2.2,-0.1,10,32.1,37.1,29.1,87.7,3.1,5.2,0.3,0.8,2.8,2.6,20.8,2,30,46.2,43.8,62.5,2,8,0,1,2,3,18,31,31.1,43.2,33.2,87.4,2.5,4.4,0.2,0.9,2.8,3.3,21.3,19.5,26.5,11,17,Under,Under
3/7/2023,GSW,OKC,Road,C,Kevon Looney,26,65,58,23.4,3,4.5,66.8,0,0,0,3,4.5,67,66.8,1.1,1.8,61.2,3.1,5.9,9,2.5,0.5,0.6,0.5,2.9,7.1,17.8,67.2,0.003,0.397,14.7,27.4,21.2,13.9,1.1,2.2,9,10.4,4.8,2.1,6.9,0.218,0.9,1.3,2.1,1.6,10,25.1,75.9,0,60,11.6,1.9,0.7,0.4,3,0.6,9.1,2,22,62.5,0,100,8.5,2,0.5,0.5,1.5,0.5,6,31,23,67.4,0,74.4,8.1,2.2,0.5,0.5,3,0.6,6.8,7.5,18.5,4,9,Under,Under
3/7/2023,GSW,OKC,Road,PF,Draymond Green,32,57,57,31.3,3.3,6.3,52.8,0.6,1.8,32.4,2.7,4.5,60.9,57.4,1.1,1.6,68.5,0.8,6.6,7.4,6.7,0.9,0.8,2.6,3.1,8.3,12.3,59.4,0.285,0.249,3,22.7,13,27.6,1.4,2.2,27.1,12.8,1.4,2.4,3.9,0.104,-1.7,2.7,1,1.3,8,29,63,30,66.7,6.8,6.1,0.6,1,4.1,2.9,9.9,2,29.5,75,0,50,9.5,8,1,2.5,2.5,2.5,7,25,31,56.8,31.6,66.7,6.8,6.6,0.5,1,3.3,2.8,9,9.5,23.5,11,23,Over,Under
3/7/2023,GSW,OKC,Road,SG,Klay Thompson,32,53,53,32.7,7.9,18.4,43,4.3,10.6,40.9,3.6,7.8,46,54.8,1.9,2.2,89.5,0.6,3.5,4.1,2.5,0.7,0.3,1.8,1.9,22.1,15,57.1,0.577,0.117,2.2,11.4,6.9,12,1,0.9,8.4,27.1,0.9,1.4,2.3,0.064,1.6,-1.8,-0.2,0.8,10,32.6,46,43.1,86.7,4.8,3,0.2,0.8,1.2,2,24.7,2,35,58.1,60,100,5,2,0,0.5,1.5,3,35,23,31.6,41.3,40.5,93.5,3.8,2.4,0.4,0.9,1.9,1.8,19.1,23.5,30.5,23,29,Under,Under
3/7/2023,GSW,OKC,Road,PG,Stephen Curry,34,39,39,34.5,9.7,19.8,49.3,4.9,11.4,42.6,4.9,8.3,58.5,61.6,5,5.4,92.5,0.6,5.7,6.2,6.4,1,0.4,3.2,2.2,29.4,24.8,66.3,0.578,0.275,1.8,17.8,9.9,30.9,1.3,1,12.5,30.9,4.2,1.5,5.7,0.203,7.8,0.5,8.3,3.5,1,32,40,38.5,100,2,6,0,1,3,2,27,1,37,60,57.1,100,8,12,1,0,0,4,38,20,34.9,48.1,40.6,93.6,7,6.4,0.6,0.9,2.2,3.5,29.9,26.5,37.5,40,53,Over,Over
3/7/2023,OKC,GSW,Home,SG,Josh Giddey,20,59,59,30.8,7.1,14.5,48.7,0.9,3,31.4,6.1,11.5,53.2,51.9,1.2,1.7,74.5,2,5.7,7.7,6.1,0.8,0.5,2.9,2.1,16.3,16.9,53.5,0.204,0.114,6.8,20.4,13.5,29.4,1.2,1.4,16.2,24.7,0.8,2,2.8,0.075,1.1,-0.4,0.7,1.2,10,29.8,48,30.8,63.6,6.8,6.8,0.3,0.8,1.8,2.2,16.4,2,29,50,25,62.5,7.5,7,0.5,2,1.5,4.5,18,30,30.1,51.5,33.8,62.2,7.4,6.7,0.3,1,1.8,2.9,15.7,18.5,32.5,17,45,Under,Over
3/7/2023,OKC,GSW,Home,SG,Luguentz Dort,23,57,56,30.2,4.8,11.9,40.2,1.9,5.5,34.1,2.9,6.5,45.4,48,2.6,3.4,75.8,1.5,2.8,4.3,2.2,1,0.3,1.3,3.2,14,11.8,52.3,0.458,0.286,5.3,10,7.6,9.9,1.6,0.9,8.8,20.3,0.8,1.5,2.3,0.065,-1.8,-0.9,-2.7,-0.3,10,29.4,38.2,27.1,75.7,4.5,1.9,0.5,0.9,3.1,0.7,13.8,,,,,,,,,,,,,31,30.2,42.6,34.9,75.9,4,2.1,0.3,1.1,2.9,1,15.1,14.5,20.5,18,27,Over,Over
3/7/2023,OKC,GSW,Home,PG,Shai Gilgeous-Alexander,24,55,55,35.5,10.2,20.1,50.8,0.9,2.6,34,9.4,17.6,53.3,53,9.8,10.8,90.7,0.9,3.9,4.8,5.7,1.7,1.1,2.9,2.7,31.1,27.4,62.5,0.127,0.535,2.7,12,7.2,26,2.2,2.8,10.4,32.6,6.9,2.4,9.3,0.229,5.9,1.5,7.3,4.6,5,37,53.1,11.1,87.7,6,5.8,1,1.6,2.8,3.4,34.8,2,33,40,33.3,100,2,5.5,1.5,0,3,2.5,25.5,26,35.7,50.5,35.9,90.1,5.3,5.9,1.3,1.6,2.9,2.9,31.1,31.5,42.5,33,42,Over,Under
3/7/2023,MIL,ORL,Road,SG,Grayson Allen,27,60,58,27.7,3.5,7.8,44.9,2.1,5.1,41.6,1.4,2.7,51.2,58.5,1.6,1.8,89.7,0.9,2.4,3.4,2.4,0.8,0.2,1.1,1.7,10.7,12.8,62.5,0.652,0.23,3.6,8.8,6.3,11.7,1.4,0.5,11,14.6,2.7,2,4.7,0.136,-0.2,0.7,0.5,1,10,29.1,45.9,45.5,88.9,2.8,1.8,0,0.7,1.9,0.9,11.6,1,28,50,50,0,5,4,0,2,4,0,12,28,28.1,41.3,34.8,90.2,3.1,2.3,0.3,0.7,1.7,1.3,9.4,11.5,17.5,8,9,Under,Under
3/7/2023,MIL,ORL,Road,SG,Pat Connaughton,30,46,29,24.9,2.9,7.4,38.6,2,5.7,34.5,0.9,1.7,52.6,51.9,0.4,0.7,61.3,0.8,4.2,5,1.3,0.7,0.1,0.6,1.1,8.1,10.1,52.6,0.772,0.091,3.5,16.8,10.4,7,1.3,0.4,6.8,14,0.5,1.6,2.1,0.089,-1.3,0.4,-0.9,0.3,8,23.4,32.6,27,66.7,5.3,1.9,0.3,0.5,1,0.6,5.3,2,23,29.4,31.3,50,5,1,0,0.5,1,0.5,8.5,24,25.9,39.2,35.3,50,5.3,1.4,0,0.7,1.3,0.5,8.9,9.5,17.5,6,12,Under,Under
3/7/2023,MIL,ORL,Road,SF,Khris Middleton,31,21,7,21.8,4.8,11.4,41.8,1.4,4.7,29.3,3.4,6.7,50.7,47.9,2.3,2.6,90.7,0.7,3.4,4.1,4.1,0.7,0.1,2.1,2.2,13.2,15.7,52.9,0.414,0.226,3.5,15.5,9.8,29,1.6,0.5,14.3,28.3,0.2,0.7,0.8,0.088,-0.4,0.1,-0.3,0.2,6,23.7,44.7,26.9,83.3,6.2,4.3,0.2,0.7,2.7,2,14.2,1,26,9.1,0,75,1,5,0,1,3,2,5,9,20.6,38.5,20.4,83.3,2.7,4.1,0.2,0.9,2,2.3,11.7,17.5,28.5,24,39,Over,Over
3/7/2023,MIL,ORL,Road,C,Brook Lopez,34,63,63,30.3,5.7,11.1,51.1,1.9,4.9,38.3,3.8,6.3,61.2,59.5,1.6,2.2,75.7,2,4.6,6.6,1.3,0.5,2.4,1.4,2.5,14.9,17.4,61.6,0.439,0.194,7,15.3,11.3,6.1,0.7,6.4,10.1,18.7,2.8,3.3,6.1,0.153,0.5,1.3,1.9,1.9,10,30.2,56.1,45.8,70.4,7.9,1.6,2,0.3,2.4,1.4,17.9,1,27,66.7,80,66.7,3,2,0,1,1,2,18,30,31.5,49.3,37.9,72.9,6.8,1.2,2.3,0.5,2.6,1.5,15.3,17.5,27.5,26,33,Over,Over
3/7/2023,MIL,ORL,Road,PF,Bobby Portis,27,53,15,25.8,5.6,11.4,49.4,1.2,3.5,33.9,4.5,7.9,56.2,54.6,1.2,1.5,82.5,2.4,7.3,9.7,1.7,0.5,0.2,1.2,1.7,13.7,18.1,56.7,0.303,0.133,10,28.1,19.4,10.1,0.8,0.7,9,21.6,1.9,2.3,4.2,0.147,1.3,-0.2,1,1.1,6,18.5,42.5,30.8,80,6.5,0.8,0.2,0.3,1.3,0.7,7.7,2,22.5,47.1,33.3,50,7,1,0.5,0.5,3,1,9,26,25.8,48.8,34.1,75.7,9,1.6,0.1,0.5,1.6,1.2,13.2,16.5,28.5,16,28,Under,Under
3/7/2023,ORL,MIL,Home,PF,Paolo Banchero,20,58,58,33.7,6.6,15.6,42.3,1.1,4.1,27.2,5.5,11.6,47.6,45.9,5.6,7.5,75.1,1.1,5.5,6.6,3.6,0.9,0.5,2.7,2.3,20,15.1,52.7,0.259,0.479,3.8,18.4,11.1,16.8,1.3,1.5,12.5,27.7,-0.1,2.1,1.9,0.047,-0.8,-0.8,-1.5,0.2,10,33.4,44,13.3,74.1,6.6,3.1,0.8,0.4,2.1,2.6,18.7,2,32,27.6,0,76.5,9.5,6,1.5,0.5,2.5,4,14.5,28,33.3,42.3,26.1,76.6,7,3.6,0.4,0.7,2.3,2.6,19.8,19.5,30.5,20,27,Over,Under
3/7/2023,ORL,MIL,Home,SF,Franz Wagner,21,64,64,32.8,6.8,13.9,48.7,1.7,4.5,37.5,5.1,9.3,54.2,54.8,3.5,4.2,83.6,0.9,3,3.9,3.4,0.9,0.2,2.1,2.3,18.8,16,59.6,0.327,0.303,3,10.4,6.7,16.6,1.3,0.6,11.8,23.5,2.7,1.6,4.4,0.1,0.6,-0.7,-0.1,1,10,31.4,48.1,41.3,86.5,2.9,3.3,0.2,1,2.5,2.3,15.1,2,33.5,54.2,33.3,93.3,3.5,1.5,0,0,1,3,21.5,31,33.3,51.6,37.7,87.5,3.9,4,0.2,0.8,2.1,1.9,20.1,17.5,24.5,21,30,Over,Over
3/7/2023,ORL,MIL,Home,PG,Markelle Fultz,24,44,44,29.5,5.5,10.8,50.5,0.4,1.3,31,5.1,9.5,53.2,52.4,1.9,2.5,78.7,1.2,2.9,4.1,5.5,1.5,0.4,2.4,2.1,13.3,16.3,55.8,0.122,0.226,4.7,11.1,7.9,28.8,2.5,1.2,16.5,20.9,1,1.5,2.5,0.092,-0.4,0.8,0.4,0.8,10,32.7,48.8,33.3,92.9,5.6,5.4,0.4,1.6,2.2,2.4,15.3,2,32,53.1,50,80,6,3.5,0,1,2.5,2,20.5,21,28.2,47.2,31,81.1,4,5.2,0.4,1.6,2.2,2.3,12.1,14.5,24.5,16,21,Over,Under
3/7/2023,WAS,DET,Road,C,Daniel Gafford,24,62,31,19.5,3.5,4.7,74.7,0,0,0,3.5,4.7,74.7,74.7,1.6,2.4,64.2,2,3.4,5.4,0.9,0.4,1.3,1,2.3,8.6,20.3,74.4,0,0.515,12.1,18.5,15.5,7,1,5.5,14.7,15.2,3.3,1.6,4.9,0.194,0.6,0.8,1.4,1.1,10,24.9,79.2,0,63.2,6.1,1.6,1.1,0.5,2.7,1.4,9.6,1,20,66.7,0,50,5,1,2,0,2,0,9,33,20.1,71.4,0,58,6.1,1.2,1.4,0.5,2.2,1,9,9.5,18.5,8,16,Under,Under
3/7/2023,WAS,DET,Road,C,Kristaps Porziņģis,27,54,54,32.9,7.5,15.4,48.9,2,5.4,37.5,5.5,9.9,55,55.5,5.8,6.8,84.8,1.9,6.7,8.6,2.6,0.9,1.6,2.2,3.1,22.8,22.6,62.2,0.353,0.445,6.7,21.8,14.6,12.4,1.3,4,10.8,27.2,4.1,2.4,6.5,0.175,3.5,0.4,3.9,2.6,8,34.6,54.3,42.9,93.9,8.6,3.5,1.5,0.8,2.8,2.4,23.4,1,25,61.5,50,100,7,2,0,0,5,3,20,26,33,48.4,27.6,81.1,9.2,2.7,1.7,0.9,3.2,2.6,21.6,23.5,36.5,24,33,Over,Under
3/7/2023,WAS,DET,Road,SG,Bradley Beal,29,42,42,33.4,8.9,17.5,50.6,1.7,4.5,37.2,7.2,13,55.3,55.4,3.6,4.3,84.1,0.8,2.9,3.7,5.4,0.8,0.6,2.9,2,23.1,19.8,59.4,0.259,0.247,2.9,9.3,6.2,26.8,1.2,1.6,12.8,29.1,2,1.1,3.1,0.105,3.2,-1.2,2,1.4,10,35.3,48.8,40.8,79.5,4.5,5.9,0.5,0.9,2.4,3.6,25.9,1,22,44.4,25,100,4,6,0,0,2,2,13,23,33.7,51,32,79.8,3.8,5.2,0.5,0.7,1.6,2.7,24.4,24.5,35.5,32,46,Over,Over
3/7/2023,WAS,DET,Road,PG,Delon Wright,30,35,7,23.9,2.7,5.5,48.2,0.9,2.4,38.8,1.7,3.1,55.6,56.7,1,1.1,91.9,1.2,2.2,3.4,3.9,2,0.3,1,1.3,7,17,60.4,0.44,0.192,5.7,9.8,7.8,21.5,4.1,1.2,14,12.7,1.6,1.2,2.8,0.162,0.8,3.9,4.7,1.4,10,28.3,60.6,60.7,100,3.8,4.4,0.5,2.3,1.1,1.4,10.7,1,16,50,33.3,0,2,3,1,4,0,0,5,18,23.5,49,34.1,90.5,3.6,3.2,0.3,1.6,1.1,0.8,7.3,8.5,17.5,3,12,Under,Under
3/7/2023,DET,WAS,Home,SG,Jaden Ivey,20,60,59,30.2,5.2,12.4,41.7,1.4,4.3,32.8,3.8,8.1,46.3,47.3,3.5,4.8,72.7,1,2.9,3.9,4.7,0.9,0.3,2.9,3.1,15.2,12.1,52.5,0.344,0.388,3.5,11.1,7.2,24.2,1.4,0.7,16.5,24.4,-0.6,0.8,0.2,0.005,-1.7,-1.4,-3.1,-0.5,9,31,39.6,30.4,78.3,3.7,5.7,0.2,0.6,3.6,3.1,15.3,1,29,40,33.3,50,2,4,0,2,5,0,11,29,31.3,40.9,30.9,76.2,4.3,5.4,0.4,1,3.3,2.9,15.8,17.5,28.5,26,43,Over,Over
3/7/2023,DET,WAS,Home,PF,Marvin Bagley III,23,30,15,22.5,4.7,8.8,53.6,0.3,1.3,25,4.4,7.5,58.7,55.5,1.7,2.4,69.9,2.6,4.3,6.9,0.6,0.5,0.8,1,2.1,11.5,18.1,58.1,0.151,0.275,12.5,22,17.1,4.6,1,3.3,9.4,20.6,0.9,0.5,1.4,0.102,0.4,-1.1,-0.8,0.2,5,28.2,53.1,14.3,52.4,12,1,1.4,0.2,2.2,1.8,16,,,,,,,,,,,,,13,24.2,53.7,31.6,71.4,7.5,0.7,0.8,0.5,1.8,1.2,12.5,18.5,30.5,15,24,Under,Under
3/7/2023,DET,WAS,Home,PF,Isaiah Livers,24,42,12,21.5,2,4.8,42,1.3,3.6,36.6,0.7,1.1,59.6,56,0.5,0.7,78.6,0.5,1.9,2.4,0.7,0.5,0.5,0.6,1.9,5.9,7.9,57.9,0.765,0.14,2.4,10.2,6.2,4.4,1.1,2.1,10.5,11.1,0.4,0.4,0.7,0.039,-2.1,-0.1,-2.2,-0.1,9,25.7,48,37.8,100,3,1,0.3,0.7,1.6,0.4,7,1,20,16.7,0,100,3,1,0,0,3,1,5,22,22.6,44.1,41.4,80,2.9,0.7,0.5,0.5,1.8,0.6,6.6,9.5,14.5,9,12,Under,Under
3/7/2023,HOU,BKN,Home,PF,Jabari Smith Jr.,19,61,61,29.9,4.1,10.7,38.7,1.5,5.1,29.3,2.7,5.6,47.4,45.7,2,2.5,78.9,1.3,5.6,6.9,1.2,0.5,0.9,1.4,2.9,11.8,9.9,49.8,0.476,0.233,4.8,20.6,12.6,5.8,0.8,3.1,10.7,18.3,-0.4,1.1,0.7,0.018,-3.3,-1.2,-4.5,-1.2,10,31.1,38.6,22.5,81.3,7,1.8,0.9,0.4,2.5,1.2,11.3,,,,,,,,,,,,,30,29.9,38.2,28.2,80.8,6.7,1.2,1,0.4,2.9,1.4,11.3,10.5,18.5,15,23,Over,Over
3/7/2023,HOU,BKN,Home,C,Alperen Şengün,20,59,56,28.2,5.8,10.5,55.7,0.2,0.7,31.8,5.6,9.7,57.5,56.8,2.9,3.9,73.7,3.2,5.6,8.8,3.8,0.8,0.9,2.5,3.4,14.8,20.3,60.6,0.071,0.375,12.4,21.7,17,21.8,1.5,3.2,17,21.6,3,1.4,4.3,0.125,1.3,0.4,1.7,1.6,10,28.3,49,30,69,8.8,5,0.4,0.9,3.2,2.8,12.1,,,,,,,,,,,,,28,30.4,55.6,26.3,71,9.1,4.4,0.9,0.9,3.6,2.4,15.5,14.5,27.5,16,30,Over,Over
3/7/2023,HOU,BKN,Home,SG,Jalen Green,20,58,58,33.4,7.3,17.7,41.4,2.6,7.5,33.9,4.8,10.2,46.9,48.6,4.5,5.7,78.8,0.5,3.3,3.8,3.6,0.7,0.3,2.7,1.7,21.7,14.2,53.7,0.425,0.322,1.7,10.9,6.3,17.5,1,0.8,12,28.4,0.6,0.4,1,0.025,0.3,-2.6,-2.3,-0.2,8,27.6,43.4,38.9,83.7,2.4,3.3,0.4,0.6,1.6,2,21.9,,,,,,,,,,,,,29,34,45.6,36.7,80.1,4.2,3.9,0.1,0.8,1.8,2.8,23.8,21.5,27.5,25,28,Over,Over
3/7/2023,HOU,BKN,Home,PF,Tari Eason,21,64,3,20.2,3.5,7.8,45.2,0.7,2,35.7,2.8,5.8,48.5,49.8,1.4,1.8,74.4,2.3,3.5,5.8,1,1.1,0.6,1.1,2.2,9.2,16.3,53,0.257,0.233,12.4,18.8,15.6,7.6,2.7,2.9,11.2,20,0.9,1.3,2.3,0.084,-0.8,-0.2,-1,0.3,10,24.8,50.5,36.4,63.6,6,1.5,0.6,1.4,2.5,1.2,12.1,,,,,,,,,,,,,31,20.2,43.1,30.2,78.7,6.4,0.8,0.8,1.1,2,1.4,9,10.5,18.5,8,13,Under,Under
